batch_id,season,ambient_temp_c,humidity_pct,core_temp_c,w_c_ratio,cement_content,curing_method,cure_hours,maturity_index,compressive_mpa,total_cost_inr,cost_per_mpa,demoulded,thermal_delta,log_maturity,season_enc,method_enc,cost_efficient,maturity_rate,heat_stress,condition,is_synthetic
405.0,Summer,36.42,26.8,52.59,0.501,418.2,Wet,16.62,905.8,38.75,7686.63,198.36,1.0,16.17,6.809921918633374,0.0,0.0,1.0,54.5006016847172,9.76056,,
406.0,Winter,18.95,43.1,31.17,0.439,430.4,Wet,40.09,1405.5,45.49,18542.79,407.66,1.0,12.220000000000002,7.248859627929911,2.0,0.0,0.0,35.058618109254176,8.16745,,
407.0,Spring,31.65,70.9,42.31,0.527,369.6,Wet,29.23,1373.0,42.74,13516.88,316.29,1.0,10.660000000000004,7.2254814727822945,3.0,0.0,1.0,46.97228874444064,22.43985,,
408.0,Winter,22.61,46.0,32.33,0.498,433.2,Membrane,13.73,514.5,35.55,6288.95,176.89,1.0,9.72,6.245137303457015,2.0,2.0,1.0,37.47268754552076,10.4006,,
409.0,Monsoon,29.46,100.0,52.59,0.438,380.8,Steam,32.99,1683.4,49.02,15572.55,317.68,1.0,23.130000000000003,7.429164696287772,1.0,1.0,0.0,51.027584116398906,29.46,,
410.0,Monsoon,33.03,91.0,60.69,0.451,444.2,Steam,47.11,2678.4,52.05,22234.26,427.19,1.0,27.66,7.893348167842886,1.0,1.0,0.0,56.85417108894078,30.0573,,
411.0,Spring,32.36,40.4,46.3,0.513,395.4,Wet,16.34,805.8,41.75,7555.45,180.97,1.0,13.939999999999998,6.693075806080056,3.0,0.0,1.0,49.31456548347613,13.073439999999998,,
412.0,Spring,18.87,59.4,26.58,0.522,396.7,Wet,29.97,980.8,41.7,13863.39,332.46,1.0,7.709999999999997,6.8893876216239525,3.0,0.0,0.0,32.72605939272606,11.20878,,
413.0,Monsoon,29.91,97.7,56.81,0.466,414.8,Wet,35.36,1886.6,45.09,16351.94,362.65,1.0,26.9,7.543061459852232,1.0,0.0,0.0,53.35407239819004,29.22207,,
414.0,Monsoon,28.44,81.1,43.17,0.439,402.5,Wet,17.85,817.7,39.67,8256.26,208.14,1.0,14.73,6.707717716382403,1.0,0.0,1.0,45.80952380952381,23.06484,,
415.0,Spring,28.38,71.7,47.41,0.531,407.7,Wet,14.85,711.4,40.25,6870.02,170.67,1.0,19.03,6.568639551415506,3.0,0.0,1.0,47.9057239057239,20.34846,,
416.0,Winter,12.54,58.5,30.07,0.426,437.9,Steam,34.12,1068.1,43.1,16103.88,373.6,1.0,17.53,6.974572452019454,2.0,1.0,0.0,31.3042203985932,7.335899999999999,,
417.0,Spring,29.3,62.0,52.4,0.412,397.7,Steam,21.97,1117.5,46.23,10371.96,224.37,1.0,23.1,7.019743780930185,3.0,1.0,1.0,50.86481565771507,18.166,,
418.0,Winter,12.16,69.1,32.9,0.548,382.6,Wet,28.9,940.3,41.48,13367.49,322.27,1.0,20.74,6.847261898553175,2.0,0.0,0.0,32.536332179930795,8.40256,,
419.0,Monsoon,28.53,79.6,43.51,0.466,414.4,Wet,44.49,2047.3,46.59,20575.01,441.66,1.0,14.979999999999997,7.62476545980661,1.0,0.0,0.0,46.01708249044729,22.70988,,
420.0,Spring,29.82,52.3,39.77,0.525,369.7,Wet,30.13,1349.5,43.75,13934.06,318.49,1.0,9.950000000000005,7.20823017323267,3.0,0.0,0.0,44.78924659807501,15.59586,,
421.0,Winter,21.67,36.7,37.83,0.544,404.1,Steam,32.58,1294.9,49.09,15376.76,313.22,1.0,16.159999999999997,7.166960713441369,2.0,1.0,1.0,39.74524248004912,7.952890000000001,,
422.0,Summer,39.74,39.3,53.19,0.518,378.3,Membrane,34.51,1948.6,44.45,15806.44,355.57,1.0,13.449999999999996,7.575379502310996,0.0,2.0,0.0,56.46479281367719,15.61782,,
423.0,Winter,22.07,53.5,33.74,0.477,398.3,Wet,30.21,1145.0,41.86,13969.85,333.7,1.0,11.670000000000002,7.044032897274685,2.0,0.0,0.0,37.90135716650116,11.80745,,
424.0,Summer,38.19,30.7,48.16,0.478,449.5,Wet,45.03,2394.5,49.02,20827.09,424.86,1.0,9.97,7.781347256323177,0.0,0.0,0.0,53.175660670664,11.72433,,
425.0,Monsoon,31.57,100.0,41.0,0.407,444.6,Membrane,18.12,838.5,39.62,8297.1,209.4,1.0,9.43,6.732806476517595,1.0,2.0,1.0,46.27483443708609,31.57,,
426.0,Summer,40.58,42.4,59.97,0.502,366.6,Wet,13.69,825.3,41.15,6332.1,153.89,1.0,19.39,6.716957903707138,0.0,0.0,1.0,60.28487947406866,17.20592,,
427.0,Winter,11.98,68.8,22.77,0.462,399.0,Wet,18.37,503.0,37.78,8498.42,224.92,1.0,10.79,6.222576268071369,2.0,0.0,1.0,27.38160043549265,8.24224,,
428.0,Monsoon,31.59,85.5,46.22,0.417,399.0,Wet,19.48,952.7,39.98,9009.59,225.35,1.0,14.63,6.860349156584867,1.0,0.0,1.0,48.90657084188912,27.00945,,
429.0,Winter,19.06,44.2,46.55,0.517,449.3,Wet,20.09,859.8,38.73,9290.55,239.89,1.0,27.49,6.75786218940752,2.0,0.0,1.0,42.79741164758586,8.42452,,
430.0,Summer,43.46,42.4,55.68,0.492,351.7,Wet,38.34,2283.8,48.39,17730.51,366.39,1.0,12.22,7.734033772145265,0.0,0.0,0.0,59.56703182055295,18.42704,,
431.0,Spring,16.55,42.0,40.98,0.462,404.9,Wet,16.87,653.9,38.68,7801.37,201.71,1.0,24.43,6.484482552224008,3.0,0.0,1.0,38.76111440426793,6.9510000000000005,,
432.0,Spring,19.35,68.8,37.08,0.419,390.9,Wet,37.23,1422.6,45.01,17217.08,382.5,1.0,17.729999999999997,7.260944153636037,3.0,0.0,0.0,38.21112006446414,13.3128,,
433.0,Monsoon,30.4,75.6,48.2,0.471,405.3,Steam,12.91,636.3,41.77,6092.18,145.85,1.0,17.800000000000004,6.457240502320248,1.0,1.0,1.0,49.28737412858249,22.9824,,
434.0,Monsoon,28.21,84.7,38.5,0.505,383.1,Steam,30.47,1321.3,46.95,14383.87,306.38,1.0,10.29,7.187127923562777,1.0,1.0,1.0,43.36396455530029,23.893870000000003,,
435.0,Spring,22.69,44.7,35.52,0.49,401.4,Wet,22.28,871.3,38.52,10305.67,267.51,1.0,12.830000000000002,6.771133401439172,3.0,0.0,1.0,39.10682226211848,10.14243,,
436.0,Monsoon,29.19,80.1,35.54,0.416,362.9,Steam,37.72,1597.9,47.57,17803.32,374.26,1.0,6.349999999999998,7.377071171791375,1.0,1.0,0.0,42.36214209968187,23.38119,,
437.0,Winter,16.36,54.5,38.49,0.403,436.2,Steam,41.17,1540.5,48.41,19430.26,401.36,1.0,22.130000000000003,7.340511247326205,2.0,1.0,0.0,37.41802283215934,8.9162,,
438.0,Winter,10.33,65.1,27.57,0.438,382.7,Wet,25.85,748.3,41.63,11955.8,287.17,1.0,17.240000000000002,6.619139437370265,2.0,0.0,1.0,28.94777562862669,6.72483,,
439.0,Summer,32.52,54.2,42.84,0.412,358.8,Wet,22.2,1058.5,40.46,10266.69,253.77,1.0,10.32,6.965552377708354,0.0,0.0,1.0,47.68018018018018,17.625840000000004,,
440.0,Spring,34.16,33.6,46.42,0.458,436.3,Wet,23.98,1206.0,45.07,11090.8,246.09,1.0,12.260000000000003,7.095893221097532,3.0,0.0,1.0,50.29190992493745,11.477759999999998,,
441.0,Summer,39.96,54.0,55.15,0.502,443.2,Membrane,43.67,2513.6,48.37,20001.36,413.47,1.0,15.189999999999998,7.82986902415908,0.0,2.0,0.0,57.55896496450652,21.5784,,
442.0,Spring,26.04,48.4,34.09,0.421,350.1,Membrane,26.99,1081.2,41.73,12359.34,296.19,1.0,8.050000000000004,6.986751285208635,3.0,2.0,1.0,40.05928121526492,12.60336,,
443.0,Summer,37.03,27.2,59.55,0.462,371.0,Membrane,22.92,1336.1,43.84,10498.22,239.47,1.0,22.52,7.198258368620619,0.0,2.0,1.0,58.29406631762652,10.07216,,
444.0,Winter,15.78,44.2,31.97,0.408,368.2,Membrane,38.14,1291.9,41.09,17468.12,425.17,1.0,16.189999999999998,7.164643036260507,2.0,2.0,0.0,33.87257472469848,6.97476,,
445.0,Winter,16.13,70.5,33.76,0.435,390.5,Wet,44.73,1563.0,45.88,20689.06,450.93,1.0,17.63,7.355001921105257,2.0,0.0,0.0,34.94299128101945,11.37165,,
446.0,Spring,24.86,60.5,32.95,0.515,364.3,Steam,40.37,1570.5,48.18,19053.19,395.45,1.0,8.090000000000003,7.359785856237623,3.0,1.0,0.0,38.90265048303196,15.0403,,
447.0,Winter,20.32,45.3,47.48,0.521,437.5,Wet,39.53,1735.1,44.44,18281.44,411.35,1.0,27.16,7.459396497247902,2.0,0.0,0.0,43.89324563622565,9.20496,,
448.0,Summer,36.28,43.8,48.35,0.408,416.9,Wet,14.29,747.7,38.21,6610.35,172.98,1.0,12.07,6.61833836923664,0.0,0.0,1.0,52.32330300909728,15.890639999999998,,
449.0,Monsoon,29.67,94.6,42.52,0.522,444.6,Wet,37.38,1723.1,46.66,17288.93,370.57,1.0,12.85,7.452460454181805,1.0,0.0,0.0,46.09684323167469,28.06782,,
450.0,Winter,19.15,47.1,46.79,0.494,413.8,Wet,19.84,852.4,40.88,9174.91,224.42,1.0,27.64,6.749228370753899,2.0,0.0,1.0,42.96370967741935,9.01965,,
451.0,Summer,41.91,41.0,66.61,0.477,410.4,Wet,37.54,2412.3,47.33,17361.32,366.83,1.0,24.700000000000003,7.788750384461568,0.0,0.0,0.0,64.25945657964839,17.1831,,
452.0,Monsoon,27.7,65.8,38.13,0.506,442.2,Wet,34.03,1460.5,43.14,15739.94,364.86,1.0,10.430000000000003,7.287218584551301,1.0,0.0,0.0,42.918013517484574,18.2266,,
453.0,Winter,11.99,55.9,26.16,0.495,377.1,Wet,39.92,1160.5,42.87,18462.16,430.69,1.0,14.17,7.057467552210464,2.0,0.0,0.0,29.07064128256513,6.70241,,
454.0,Spring,27.56,51.3,36.27,0.408,375.6,Steam,28.65,1200.9,45.6,13524.39,296.57,1.0,8.710000000000004,7.091658916958743,3.0,1.0,1.0,41.91623036649215,14.138279999999998,,
455.0,Winter,17.35,52.8,37.75,0.499,409.5,Wet,19.05,715.2,38.74,8808.62,227.39,1.0,20.4,6.5739594575643325,2.0,0.0,1.0,37.54330708661418,9.1608,,
456.0,Spring,30.16,58.8,50.72,0.421,377.7,Wet,38.87,1960.4,47.76,17976.94,376.39,1.0,20.56,7.5814137829582195,3.0,0.0,0.0,50.434782608695656,17.73408,,
457.0,Summer,36.13,32.7,42.71,0.408,370.4,Wet,44.94,2220.9,48.45,20784.78,429.01,1.0,6.579999999999998,7.706117964686392,0.0,0.0,0.0,49.41922563417891,11.814510000000002,,
458.0,Spring,32.14,44.4,45.63,0.513,423.3,Membrane,37.4,1828.3,43.71,17129.32,391.89,1.0,13.490000000000002,7.511688658997253,3.0,2.0,0.0,48.88502673796791,14.27016,,
459.0,Winter,14.03,72.1,26.7,0.508,361.1,Wet,13.94,423.2,33.01,6446.28,195.31,1.0,12.67,6.050205042130582,2.0,0.0,1.0,30.35868005738881,10.11563,,
460.0,Monsoon,32.36,73.6,54.7,0.412,395.2,Steam,43.59,2333.5,52.43,20573.67,392.37,1.0,22.340000000000003,7.755553014410991,1.0,1.0,0.0,53.53292039458591,23.81696,,
461.0,Monsoon,33.36,83.3,46.51,0.548,398.3,Membrane,31.38,1567.1,45.59,14373.06,315.27,1.0,13.15,7.357619974386986,1.0,2.0,1.0,49.93945188017845,27.78888,,
462.0,Monsoon,33.07,82.7,54.91,0.44,403.5,Membrane,16.39,884.8,37.72,7505.55,198.99,1.0,21.84,6.786491191489098,1.0,2.0,1.0,53.98413666870042,27.34889,,
463.0,Monsoon,30.48,70.8,48.37,0.463,387.7,Membrane,23.89,1180.6,42.14,10939.61,259.59,1.0,17.889999999999997,7.07462473121717,1.0,2.0,1.0,49.41816659690247,21.57984,,
464.0,Monsoon,28.63,92.7,54.48,0.506,449.4,Wet,44.97,2318.4,46.86,20798.2,443.85,1.0,25.85,7.749063810522603,1.0,0.0,0.0,51.55436957971982,26.54001,,
465.0,Summer,41.96,39.9,59.45,0.482,357.8,Membrane,18.08,1097.4,40.44,8279.34,204.71,1.0,17.490000000000002,7.001609854453761,0.0,2.0,1.0,60.69690265486727,16.74204,,
466.0,Summer,32.07,34.1,50.28,0.417,433.6,Steam,47.31,2421.2,51.98,22329.65,429.56,1.0,18.21,7.79243149708695,0.0,1.0,0.0,51.17734094271823,10.93587,,
467.0,Monsoon,37.47,73.9,47.75,0.482,366.0,Steam,30.12,1584.7,46.65,14216.84,304.75,1.0,10.28,7.3687812291955215,1.0,1.0,1.0,52.612881806108895,27.69033,,
468.0,Monsoon,26.97,99.1,38.62,0.5,361.8,Wet,18.69,800.0,40.82,8646.26,211.8,1.0,11.65,6.68586094706836,1.0,0.0,1.0,42.803638309256286,26.72727,,
469.0,Winter,23.3,61.7,41.23,0.421,426.4,Wet,39.91,1686.7,45.4,18457.66,406.58,1.0,17.929999999999996,7.431121934242439,2.0,0.0,0.0,42.26259082936608,14.3761,,
470.0,Monsoon,31.87,95.4,54.88,0.495,395.0,Steam,37.08,1979.0,52.57,17499.97,332.87,1.0,23.01,7.590852123688581,1.0,1.0,0.0,53.37108953613808,30.40398,,
471.0,Monsoon,32.05,77.2,42.3,0.489,431.4,Wet,20.55,969.4,40.76,9504.1,233.17,1.0,10.25,6.877708357629841,1.0,0.0,1.0,47.17274939172749,24.7426,,
472.0,Monsoon,32.16,85.9,44.28,0.488,402.6,Steam,28.97,1396.8,44.83,13672.47,304.99,1.0,12.120000000000005,7.242654851043029,1.0,1.0,1.0,48.2153952364515,27.62544,,
473.0,Monsoon,28.44,82.4,35.7,0.503,352.5,Steam,33.95,1428.6,48.72,16025.94,328.91,1.0,7.260000000000002,7.265149963845218,1.0,1.0,0.0,42.07952871870397,23.43456,,
474.0,Winter,10.86,57.7,21.53,0.482,373.2,Membrane,41.24,1080.2,39.95,18889.63,472.86,1.0,10.670000000000002,6.985826814402293,2.0,2.0,0.0,26.19301648884578,6.26622,,
475.0,Monsoon,29.05,87.6,38.54,0.533,405.4,Steam,44.99,1970.7,52.26,21236.98,406.4,1.0,9.489999999999998,7.586651393772222,1.0,1.0,0.0,43.80306734829962,25.4478,,
476.0,Monsoon,30.63,83.7,46.25,0.417,350.4,Steam,13.96,676.3,41.92,6590.27,157.21,1.0,15.62,6.518114306220858,1.0,1.0,1.0,48.445558739255006,25.637310000000003,,
477.0,Spring,18.05,57.4,35.62,0.538,392.4,Wet,29.61,1090.6,41.16,13692.66,332.69,1.0,17.569999999999997,6.995399788834184,3.0,0.0,0.0,36.8321513002364,10.3607,,
478.0,Monsoon,30.32,91.6,52.54,0.445,393.1,Wet,41.99,2159.2,45.49,19418.41,426.89,1.0,22.22,7.677956088984374,1.0,0.0,0.0,51.42176708740176,27.77312,,
479.0,Spring,33.25,54.3,47.68,0.459,355.1,Wet,38.96,1966.2,47.21,18020.24,381.71,1.0,14.43,7.584366490901983,3.0,0.0,0.0,50.46714579055441,18.05475,,
480.0,Spring,26.06,73.5,41.27,0.499,371.9,Wet,12.97,566.2,36.03,5997.35,166.45,1.0,15.210000000000004,6.340711975217918,3.0,0.0,1.0,43.65458750963763,19.1541,,
481.0,Spring,26.72,41.2,40.45,0.535,402.5,Steam,16.44,716.7,39.28,7761.66,197.62,1.0,13.730000000000004,6.576051654436026,3.0,1.0,1.0,43.59489051094891,11.00864,,
482.0,Spring,24.86,49.0,34.27,0.403,385.8,Wet,38.57,1526.1,47.07,17840.5,379.04,1.0,9.410000000000004,7.331125790959136,3.0,0.0,0.0,39.56702100077781,12.181399999999998,,
483.0,Spring,27.64,50.6,39.55,0.451,414.8,Wet,23.8,1037.6,42.23,11008.58,260.65,1.0,11.909999999999997,6.945628931410218,3.0,0.0,1.0,43.59663865546218,13.98584,,
484.0,Winter,10.17,67.3,29.52,0.429,405.5,Steam,15.03,448.7,40.38,7095.82,175.73,1.0,19.35,6.108580693776662,2.0,1.0,1.0,29.85362608117099,6.844409999999999,,
485.0,Winter,12.52,40.5,22.61,0.506,403.5,Steam,13.49,371.9,36.96,6369.12,172.31,1.0,10.09,5.921310287184775,2.0,1.0,1.0,27.56856931060044,5.0706,,
486.0,Summer,40.03,43.4,58.41,0.539,423.9,Wet,18.94,1121.8,42.46,8761.29,206.33,1.0,18.379999999999995,7.023580844487728,0.0,0.0,1.0,59.22914466737064,17.37302,,
487.0,Monsoon,27.31,80.1,38.49,0.445,403.2,Steam,25.67,1101.3,46.17,12116.5,262.44,1.0,11.180000000000003,7.005154184969269,1.0,1.0,1.0,42.90222049084534,21.87531,,
488.0,Monsoon,30.55,92.1,41.04,0.419,362.1,Steam,29.54,1352.8,45.43,13942.71,306.88,1.0,10.489999999999998,7.210670732074507,1.0,1.0,1.0,45.79553148273527,28.13655,,
489.0,Spring,24.69,35.9,41.33,0.521,368.6,Wet,27.76,1193.7,42.97,12837.99,298.77,1.0,16.639999999999997,7.085650386823178,3.0,0.0,1.0,43.0007204610951,8.86371,,
490.0,Summer,36.59,38.0,56.29,0.41,439.3,Wet,42.11,2376.8,47.74,19476.32,407.97,1.0,19.7,7.773930969424445,0.0,0.0,0.0,56.442650201852295,13.9042,,
491.0,Monsoon,32.43,98.1,48.53,0.473,358.5,Membrane,20.52,1035.8,40.99,9397.22,229.27,1.0,16.1,6.94389432559801,1.0,2.0,1.0,50.4775828460039,31.81383,,
492.0,Spring,35.49,48.7,45.6,0.513,395.7,Membrane,41.81,2113.2,46.31,19147.68,413.43,1.0,10.11,7.656431769334563,3.0,2.0,0.0,50.54293231284381,17.283630000000002,,
493.0,Summer,37.83,46.8,54.39,0.439,392.2,Wet,32.55,1826.6,45.92,15055.6,327.83,1.0,16.560000000000002,7.510758909689116,0.0,0.0,0.0,56.11674347158218,17.704439999999998,,
494.0,Monsoon,33.64,72.6,58.09,0.533,373.1,Wet,32.33,1805.9,43.9,14951.25,340.59,1.0,24.450000000000003,7.499367948717786,1.0,0.0,0.0,55.858335910918655,24.42264,,
495.0,Summer,38.56,43.6,50.46,0.468,398.2,Steam,45.29,2468.6,50.33,21375.51,424.71,1.0,11.9,7.81181147318795,0.0,1.0,0.0,54.50651357915655,16.812160000000002,,
496.0,Summer,33.06,36.7,42.31,0.41,381.7,Wet,39.06,1862.7,46.62,18066.98,387.54,1.0,9.25,7.53031903808662,0.0,0.0,0.0,47.68817204301075,12.133020000000002,,
497.0,Monsoon,31.2,96.0,41.99,0.412,418.3,Membrane,32.94,1535.0,41.66,15087.42,362.13,1.0,10.790000000000004,7.336936913707618,1.0,2.0,0.0,46.599878567091686,29.952,,
498.0,Spring,25.69,54.1,36.64,0.481,369.2,Steam,42.42,1746.1,51.79,20021.74,386.61,1.0,10.95,7.465712549480399,3.0,1.0,0.0,41.16218764733616,13.89829,,
499.0,Spring,26.57,38.1,43.5,0.428,425.6,Wet,13.45,605.8,38.84,6221.56,160.2,1.0,16.93,6.408199247474377,3.0,0.0,1.0,45.04089219330855,10.12317,,
,,29.999767546266817,59.98851740351411,46.57034692039862,0.47500933125429956,400.08360723236143,,29.90669293183777,1661.3709357809464,44.01281655065273,,,,,,,,,,,Extreme_Heat,True
,,29.98732092803017,60.014682089395485,46.595040510304734,0.47504578350758153,400.0261024901934,,29.90142224872029,1659.5616558075978,44.00449542584713,,,,,,,,,,,Extreme_Heat,True
,,29.993553879505516,59.99866354790454,46.5823449520315,0.47507309517655394,400.09468110314157,,29.9015190972181,1659.703607703621,44.022355139482485,,,,,,,,,,,Extreme_Heat,True
,,29.975456608445914,59.95639440398604,46.5841937564237,0.47506197820177715,400.08330225089253,,29.908957800952948,1659.7568387464346,44.01436277039926,,,,,,,,,,,Extreme_Heat,True
,,30.001144589988886,60.002131947554474,46.58045176157913,0.4749884807891933,400.0605798959717,,29.91401055490498,1660.5422232996668,44.01359789653306,,,,,,,,,,,Extreme_Heat,True
,,29.98079796657492,59.97988040947689,46.576815599771564,0.47507098029765793,400.0174107285433,,29.914998758291436,1659.878791885544,44.017249516195726,,,,,,,,,,,Extreme_Heat,True
,,29.986626953938668,60.00889399602975,46.6045102371561,0.4750329349338154,400.0544100015626,,29.911742075974136,1660.9135924132813,43.999676863189066,,,,,,,,,,,Extreme_Heat,True
,,29.992334041945902,60.0332489352994,46.575061114877116,0.475013164264745,400.0724060161353,,29.917534422448565,1660.2333727352002,44.01520024117771,,,,,,,,,,,Extreme_Heat,True
,,29.98681904036584,60.00819384459656,46.59921629132833,0.4750704505186613,400.0704705115614,,29.90413342256934,1659.7355279853107,44.0154930180934,,,,,,,,,,,Extreme_Heat,True
,,30.000947661761085,59.99923362998051,46.576597962727696,0.4749709654444962,400.08441958243174,,29.90642582316774,1661.9451723681702,44.00158142943911,,,,,,,,,,,Extreme_Heat,True
,,29.99063600935472,59.98065497311974,46.58684012843557,0.47499501312208453,400.1134787625024,,29.910785981631104,1660.195920754428,44.006819067752915,,,,,,,,,,,Extreme_Heat,True
,,29.981569823984657,60.01771289912527,46.589419819827626,0.47502961807172334,400.0528300746796,,29.910617019546304,1659.9837467044254,44.01959378354058,,,,,,,,,,,Extreme_Heat,True
,,30.00449121493526,60.01444087038667,46.58068773995177,0.4749846468808131,400.08205797778135,,29.90537392775567,1659.9632869157087,44.0143912782563,,,,,,,,,,,Extreme_Heat,True
,,29.97808016555476,59.97489681065565,46.576702714561115,0.47510743294379637,399.996663761254,,29.902561197232444,1659.6471676618487,44.003316672552124,,,,,,,,,,,Extreme_Heat,True
,,29.985124560774885,59.9675046047385,46.55231442907922,0.47503566098702404,400.062962967159,,29.921076709169235,1659.714730650779,44.012970974928855,,,,,,,,,,,Extreme_Heat,True
,,29.992263253885984,59.992385800381726,46.574794277521335,0.4750302873729797,400.05791963597505,,29.905852413349738,1660.8477577395577,44.0097444226366,,,,,,,,,,,Extreme_Heat,True
,,29.997146663794584,60.030706626512426,46.600195535594295,0.4750514023216541,400.05869253481967,,29.925751359274596,1660.114090063204,44.01991876231611,,,,,,,,,,,Extreme_Heat,True
,,30.00396182114031,60.00872869556269,46.580533634859094,0.4750044635998143,400.06733954538214,,29.922586985979347,1660.9911505081357,44.01499089708394,,,,,,,,,,,Extreme_Heat,True
,,29.9889223500371,59.9874640219481,46.591133837057484,0.47499964250211824,400.07700732795513,,29.90839292647403,1660.7062754797491,44.007926690047555,,,,,,,,,,,Extreme_Heat,True
,,29.996462279104485,60.014907340160065,46.57581846999271,0.4749899908416305,400.08126798489275,,29.907287256839968,1661.2399691319865,44.00212851203992,,,,,,,,,,,Extreme_Heat,True
,,29.995598664185298,60.022956384406044,46.58911476823107,0.47503173464360926,400.02368680696395,,29.887707478616566,1660.8639625738565,44.01058283722149,,,,,,,,,,,Extreme_Heat,True
,,30.00478790620592,60.02224155074636,46.583707593283954,0.4750340671866248,400.0941651808161,,29.908129159650635,1660.348666021498,44.014452808704924,,,,,,,,,,,Extreme_Heat,True
,,29.985368914390946,59.995916123997546,46.571795094756695,0.47510004818144774,400.05964600627624,,29.89925068302247,1660.6064853558023,44.00997648754519,,,,,,,,,,,Extreme_Heat,True
,,29.99296298451107,60.01721671636331,46.59999070134153,0.47506876126525316,400.03632277716497,,29.91568335291389,1659.9757491149046,44.0153913002172,,,,,,,,,,,Extreme_Heat,True
,,29.99393719335851,59.975655888096156,46.56945259080875,0.4749966346742866,400.0864974292893,,29.901891633869745,1660.0575986710269,44.01808454392149,,,,,,,,,,,Extreme_Heat,True
,,30.007074614263104,60.0115067271679,46.56762661181976,0.47501607474707264,400.1308460956647,,29.88799267717889,1660.3028676496713,44.00598656163571,,,,,,,,,,,Extreme_Heat,True
,,29.99285982444414,59.97589249756412,46.56527291263668,0.47507072064619793,400.05528066241817,,29.916613801009106,1659.8162590682427,44.015254437705345,,,,,,,,,,,Extreme_Heat,True
,,29.978228517862117,59.96636770175262,46.52947844019249,0.47496854305505515,400.1148711810498,,29.912938835232367,1661.222158825173,44.01534794677046,,,,,,,,,,,Extreme_Heat,True
,,29.997347988818778,59.999972917453455,46.54576766510105,0.4750398857193068,400.04631903032,,29.88507718166427,1659.0778258638277,44.006312519884176,,,,,,,,,,,Extreme_Heat,True
,,29.996563514020696,60.01981989461403,46.57900849196905,0.4750939931089023,400.0506948954186,,29.909679092579363,1661.7406736445112,44.013366550143715,,,,,,,,,,,Extreme_Heat,True
,,29.983445434881332,59.96693352038638,46.594797657371146,0.4751099659846143,400.040985581311,,29.900120772175107,1660.8014122956833,44.00674584602741,,,,,,,,,,,Extreme_Heat,True
,,29.990151010048578,59.98630190898379,46.61486525263023,0.4750402170613066,400.1040316473356,,29.900488117779627,1659.6689374375271,44.018661608114385,,,,,,,,,,,Extreme_Heat,True
,,29.98771694110564,59.9741299349056,46.58058731446662,0.4750908612214011,400.04771887036264,,29.89842538186311,1661.279917317285,44.02104278117199,,,,,,,,,,,Extreme_Heat,True
,,30.000724964233466,59.97664343894678,46.58432771441832,0.47506004532174345,400.07225479183774,,29.902764839745192,1660.9364539154828,44.018404754831224,,,,,,,,,,,Extreme_Heat,True
,,29.96886489939729,59.97584379043167,46.59746773425083,0.47509643249674716,400.0241630865794,,29.901451367838078,1659.6314555201002,44.01902021848151,,,,,,,,,,,Extreme_Heat,True
,,29.990945408196062,59.98266289780084,46.58289757592415,0.47507910635298245,400.0743742144702,,29.90264725441997,1660.4759470723857,44.0115914038123,,,,,,,,,,,Extreme_Heat,True
,,29.983010076860367,60.01339800534883,46.615688139543835,0.47503725856433354,400.0488282304106,,29.90724352840543,1659.401680639849,44.02278435006977,,,,,,,,,,,Extreme_Heat,True
,,29.986355782630646,59.98693291697328,46.582815453843736,0.4751186609336798,400.0206782944064,,29.908891905303385,1660.4432698198602,43.989827725227855,,,,,,,,,,,Extreme_Heat,True
,,29.994267484507887,59.97841660485399,46.58166585988217,0.4750380571068779,400.08008771608957,,29.915884504176802,1660.2481851451976,44.00962027101527,,,,,,,,,,,Extreme_Heat,True
,,30.004382400495437,60.02519843205743,46.565492546081465,0.47504270052597103,400.06975917415923,,29.911706733271917,1659.8342410090133,44.00538453720325,,,,,,,,,,,Extreme_Heat,True
,,29.985075707677524,59.99752480290582,46.574533004195246,0.4750689046063146,400.06693515607185,,29.909147309312964,1659.3862622508689,44.00032030115583,,,,,,,,,,,Extreme_Heat,True
,,29.985297974728617,59.9602791213118,46.56491008906613,0.47501711855257267,400.0918255104793,,29.909545552085834,1660.4081865589058,44.00888444114386,,,,,,,,,,,Extreme_Heat,True
,,29.98670256851949,60.044985645605536,46.58612504294359,0.4751138549392353,400.01756491139315,,29.905487072852377,1659.9953246332532,44.007943089315646,,,,,,,,,,,Extreme_Heat,True
,,29.990129596142786,59.96635760710449,46.56916232455767,0.4750299239203589,400.06953338433937,,29.89846085286313,1661.0088590284731,44.01536800358568,,,,,,,,,,,Extreme_Heat,True
,,29.998522494940644,60.012332688399646,46.57668506644753,0.475038902784258,400.0921793055564,,29.916011741456465,1660.4565357554188,44.007408620351505,,,,,,,,,,,Extreme_Heat,True
,,29.99082154777366,59.96122897810157,46.55701545392976,0.475103025226885,400.0765651425964,,29.902098062696755,1659.2810237126266,44.01256222432564,,,,,,,,,,,Extreme_Heat,True
,,30.002645124094805,60.00574059488141,46.579103419159786,0.475020752180413,400.03261387332424,,29.90170327931034,1660.780637835301,44.012220421880166,,,,,,,,,,,Extreme_Heat,True
,,29.993723164020444,59.99807065611766,46.575858913553134,0.4749771154300665,400.1027283499987,,29.90153708513959,1660.7848259574475,44.021279845853684,,,,,,,,,,,Extreme_Heat,True
